SL.no.,Key,Key_Pair,Flight_UD_s,Flight_DD_s,Dwell_Time_s,Is_Overlap,Session_WPM
1604,<space>,y_<space>,0.1000373363494873,0.1120903491973877,0.09922456741333,0,83.53
1605,i,<space>_i,0.0585830211639404,0.1578075885772705,0.1020319461822509,0,83.53
1606,m,i_m,0.136049747467041,0.238081693649292,0.1029138565063476,0,83.53
1607,<space>,m_<space>,0.2147271633148193,0.0786774158477783,0.0856873989105224,1,83.53
1608,u,<space>_u,0.0720658302307128,0.1577532291412353,0.0985374450683593,0,83.53
1609,s,u_s,0.148888349533081,0.0768225193023681,0.0899899005889892,1,83.53
1610,e,s_e,0.1291322708129882,0.2191221714019775,0.0499804019927978,0,83.53
1611,r,e_r,0.0981059074401855,0.1480863094329834,0.0831439495086669,0,83.53
1612,<space>,r_<space>,0.0402824878692626,0.1234264373779296,0.1236305236816406,0,83.53
1613,2,<space>_2,0.0340535640716552,0.1576840877532959,0.1214616298675537,0,83.53
1614,<space>,2_<space>,0.0020368099212646,0.1234984397888183,0.1076047420501709,0,83.53
1615,a,<space>_a,0.1031355857849121,0.210740327835083,0.0868353843688964,0,83.53
1616,n,a_n,0.0381608009338378,0.1249961853027343,0.1003863811492919,0,83.53
1617,d,n_d,0.0206255912780761,0.1210119724273681,0.0990784168243408,0,83.53
1618,<space>,d_<space>,0.0012197494506835,0.1002981662750244,0.0753908157348632,0,83.53
1619,i,<space>_i,0.0542864799499511,0.1296772956848144,0.1130688190460205,0,83.53
1620,<space>,i_<space>,0.1525535583496093,0.0982670783996582,0.048936128616333,1,83.53
1621,t,<space>_t,0.0201976299285888,0.0691337585449218,0.0909285545349121,0,83.53
1622,h,t_h,0.0970475673675537,0.0768499374389648,0.0796332359313964,1,83.53
1623,i,h_i,0.0809183120727539,0.1605515480041504,0.078212022781372,0,83.53
1624,n,i_n,0.0987079143524169,0.176919937133789,0.0674026012420654,0,83.53
1625,k,n_k,0.1117885112762451,0.1791911125183105,0.0895066261291503,0,83.53
1626,<space>,k_<space>,0.0067944526672363,0.0963010787963867,0.0661442279815673,0,83.53
1627,i,<space>_i,0.0615746974945068,0.1277189254760742,0.1099770069122314,0,83.53
1628,<space>,i_<space>,0.1425015926361084,0.0809268951416015,0.1211380958557128,1,83.53
1629,c,<space>_c,0.0029997825622558,0.1241378784179687,0.0782546997070312,0,83.53
1630,a,c_a,0.1609880924224853,0.2392427921295166,0.1054933071136474,0,83.53
1631,n,a_n,0.2479667663574218,0.0869786739349365,0.145247220993042,1,83.53
1632,<space>,n_<space>,0.064084768295288,0.082599401473999,0.1032016277313232,0,83.53
1633,b,<space>_b,0.141641616821289,0.2448432445526123,0.0989630222320556,0,83.53
1634,e,b_e,0.0274648666381835,0.1264278888702392,0.0996434688568115,0,83.53
1635,<space>,e_<space>,0.113837718963623,0.0863728523254394,0.100428819656372,1,83.53
1636,p,<space>_p,0.1087820529937744,0.2092108726501464,0.1211011409759521,0,83.53
1637,r,p_r,0.1842775344848632,0.0754954814910888,0.0705459117889404,1,83.53
1638,e,r_e,0.0839791297912597,0.1545250415802002,0.0899229049682617,0,83.53
1639,d,e_d,0.0819425582885742,0.1718654632568359,0.0828690528869628,0,83.53
1640,i,d_i,0.0161709785461425,0.0990400314331054,0.1236355304718017,0,83.53
1641,c,i_c,0.096919298171997,0.0807483196258544,0.0886850357055664,1,83.53
1642,t,c_t,0.1245691776275634,0.2132542133331298,0.0738961696624755,0,83.53
1643,e,t_e,0.1108860969543457,0.1847822666168213,0.0628230571746826,0,83.53
1644,d,e_d,0.0966413021087646,0.1594643592834472,0.0794620513916015,0,83.53
1645,<space>,d_<space>,0.0320203304290771,0.1114823818206787,0.0686712265014648,0,83.53
1646,c,<space>_c,0.025576114654541,0.0942473411560058,0.0846991539001464,0,83.53
1647,o,c_o,0.0154428482055664,0.1001420021057128,0.1218116283416748,0,83.53
1648,r,o_r,0.0237979888916015,0.1456096172332763,0.0324711799621582,0,83.53
1649,r,r_r,0.068436861038208,0.1009080410003662,0.0909266471862793,0,83.53
1650,e,r_e,0.0923645496368408,0.1832911968231201,0.0692281723022461,0,83.53
1651,c,e_c,0.1247339248657226,0.1939620971679687,0.0708544254302978,0,83.53
1652,t,c_t,0.1253774166107177,0.1962318420410156,0.0912189483642578,0,83.53
1653,l,t_l,0.2135818004608154,0.0882043838500976,0.1191279888153076,1,83.53
1654,y,l_y,0.0311172008514404,0.150245189666748,0.0976133346557617,0,83.53
1655,<space>,y_<space>,0.0187914371490478,0.1164047718048095,0.0771667957305908,0,83.53
1656,i,<space>_i,0.1423180103302002,0.219484806060791,0.1339466571807861,0,83.53
1657,<space>,i_<space>,0.2104034423828125,0.0680854320526123,0.1743073463439941,1,83.53
1658,r,<space>_r,0.0479989051818847,0.2223062515258789,0.0794348716735839,0,83.53
1659,e,r_e,0.0762469768524169,0.1556818485260009,0.0947041511535644,0,83.53
1660,a,e_a,0.0839598178863525,0.178663969039917,0.0836243629455566,0,83.53
1661,l,a_l,0.0055034160614013,0.089127779006958,0.067981481552124,0,83.53
1662,l,l_l,0.1031813621520996,0.1711628437042236,0.1065406799316406,0,83.53
1663,y,l_y,0.1981756687164306,0.094994306564331,0.0823919773101806,1,83.53
1664,<space>,y_<space>,0.0375332832336425,0.1199252605438232,0.0837147235870361,0,83.53
1665,h,<space>_h,0.0256476402282714,0.1093623638153076,0.0823745727539062,0,83.53
1666,o,h_o,0.1050231456756591,0.0793755054473877,0.0751018524169921,1,83.53
1667,p,o_p,0.0961139202117919,0.1712157726287841,0.1134581565856933,0,83.53
1668,e,p_e,0.2004525661468505,0.1043386459350586,0.0905067920684814,1,83.53
1669,<space>,e_<space>,0.0307352542877197,0.1212420463562011,0.0869803428649902,0,83.53
1670,y,<space>_y,0.0801634788513183,0.1671438217163086,0.0995473861694336,0,83.53
1671,o,y_o,0.0023829936981201,0.1019303798675537,0.0567657947540283,0,83.53
1672,u,o_u,0.1049201488494873,0.1616859436035156,0.106910228729248,0,83.53
1673,<space>,u_<space>,0.1764764785766601,0.0715563297271728,0.0926659107208252,1,83.53
1674,g,<space>_g,0.3447878360748291,0.4374537467956543,0.1132533550262451,0,83.53
1675,e,g_e,0.4425821304321289,0.0977942943572998,0.042224645614624,1,83.53
1676,t,e_t,0.0900139808654785,0.1322386264801025,0.0966758728027343,0,83.53
1677,<space>,t_<space>,0.174678087234497,0.0846641063690185,0.0858480930328369,1,83.53
1678,m,<space>_m,0.3469512462615967,0.4327993392944336,0.1172256469726562,0,83.53
1679,e,m_e,0.4272506237030029,0.0802993774414062,0.075024127960205,1,83.53
1680,<space>,e_<space>,0.0860970020294189,0.161121129989624,0.0922291278839111,0,83.53
1681,r,<space>_r,0.1691029071807861,0.0830059051513671,0.1146173477172851,1,83.53
1682,i,r_i,0.0223088264465332,0.1369261741638183,0.0667357444763183,0,83.53
1683,g,i_g,0.0202929973602294,0.0870287418365478,0.0746901035308837,0,83.53
1684,h,g_h,0.0134158134460449,0.0881059169769287,0.1132066249847412,0,83.53
1685,t,h_t,0.0991063117980957,0.0856904983520507,0.0945572853088378,1,83.53
1686,h,START,0.0,0.0,0.0325796604156494,1,82.66
1687,e,h_e,0.0,0.0265717506408691,0.1170663833618164,1,82.66
1688,y,e_y,0.0050816535949707,0.1221480369567871,0.096041202545166,0,82.66
1689,<space>,y_<space>,0.0981025695800781,0.0930209159851074,0.0753207206726074,1,82.66
1690,i,<space>_i,0.075624942779541,0.1509456634521484,0.1065297126770019,0,82.66
1691,m,i_m,0.1300108432769775,0.2365405559539795,0.1340541839599609,0,82.66
1692,<space>,m_<space>,0.2138190269470214,0.0838081836700439,0.1186575889587402,1,82.66
1693,r,<space>_r,0.1373207569122314,0.2559783458709717,0.0926616191864013,0,82.66
1694,e,r_e,0.0701479911804199,0.1628096103668213,0.0902111530303955,0,82.66
1695,a,e_a,0.1138064861297607,0.2040176391601562,0.0696077346801757,0,82.66
1696,l,a_l,0.1805429458618164,0.0667364597320556,0.0662050247192382,1,82.66
1697,l,l_l,0.0977044105529785,0.1639094352722168,0.0988440513610839,0,82.66
1698,y,l_y,0.0009036064147949,0.0997476577758789,0.0710411071777343,0,82.66
1699,<space>,y_<space>,0.0076045989990234,0.0786457061767578,0.0999782085418701,0,82.66
1700,l,<space>_l,0.0276582241058349,0.127636432647705,0.0730388164520263,0,82.66
1701,o,l_o,0.1126637458801269,0.1857025623321533,0.0331296920776367,0,82.66
1702,o,o_o,0.0977125167846679,0.1308422088623047,0.0515277385711669,0,82.66
1703,k,o_k,0.1151285171508789,0.1666562557220459,0.0358502864837646,0,82.66
1704,i,k_i,0.0984206199645996,0.1342709064483642,0.0599565505981445,0,82.66
1705,g,i_g,0.0713427066802978,0.1312992572784423,0.0976200103759765,0,82.66
1706,n,g_n,0.1258180141448974,0.0544753074645996,0.0845320224761962,1,82.66
1707,<space>,n_<space>,0.042914867401123,0.1274468898773193,0.0877208709716796,0,82.66
1708,f,<space>_f,0.0164499282836914,0.1041707992553711,0.088602066040039,0,82.66
1709,o,f_o,0.0272905826568603,0.1158926486968994,0.1015322208404541,0,82.66
1710,r,o_r,0.0896277427673339,0.0623371601104736,0.0825881958007812,1,82.66
1711,w,r_w,0.1160073280334472,0.1985955238342285,0.0798335075378418,0,82.66
1712,a,w_a,0.0811145305633544,0.1609480381011963,0.074143648147583,0,82.66
1713,r,a_r,0.1080191135406494,0.1821627616882324,0.0928916931152343,0,82.66
1714,d,r_d,0.0954115390777587,0.1883032321929931,0.0577614307403564,0,82.66
1715,<space>,d_<space>,0.1491780281066894,0.0537664890289306,0.0767126083374023,1,82.66
1716,t,<space>_t,0.0675764083862304,0.1442890167236328,0.0681376457214355,0,82.66
1717,o,t_o,0.098315954208374,0.0307395458221435,0.1152448654174804,1,82.66
1718,<space>,o_<space>,0.0614280700683593,0.0988261699676513,0.071946382522583,0,82.66
1719,g,<space>_g,0.1033935546875,0.175339937210083,0.109018325805664,0,82.66
1720,e,g_e,0.1573579311370849,0.0539643764495849,0.0663263797760009,1,82.66
1721,t,e_t,0.1224548816680908,0.1887812614440918,0.0484607219696044,0,82.66
1722,t,t_t,0.0757513046264648,0.1242120265960693,0.0977659225463867,0,82.66
1723,i,t_i,0.0061924457550048,0.1039583683013916,0.078341007232666,0,82.66
1724,g,i_g,0.0154130458831787,0.0937540531158447,0.0636324882507324,0,82.66
1725,n,g_n,0.0387072563171386,0.1023397445678711,0.0830624103546142,0,82.66
1726,<space>,n_<space>,0.110062837600708,0.0713555812835693,0.0574846267700195,1,82.66
1727,a,<space>_a,0.0427765846252441,0.054483413696289,0.0830488204956054,0,82.66
1728,n,a_n,0.0392565727233886,0.1223053932189941,0.0649981498718261,0,82.66
1729,m,n_m,0.2464406490325927,0.3114387989044189,0.0702927112579345,0,82.66
1730,o,m_o,0.1146283149719238,0.1849210262298584,0.103245735168457,0,82.66
1731,r,o_r,0.1846628189086914,0.0700345039367675,0.0713684558868408,1,82.66
1732,e,r_e,0.0815882682800293,0.1529567241668701,0.083552598953247,0,82.66
1733,<space>,e_<space>,0.1587946414947509,0.0772063732147216,0.1390957832336425,1,82.66
1734,a,<space>_a,0.1256418228149414,0.1319880485534668,0.0386292934417724,0,82.66
1735,c,a_c,0.1374163627624511,0.1760456562042236,0.0433533191680908,0,82.66
1736,c,c_c,0.0954091548919677,0.1387624740600586,0.0528981685638427,0,82.66
1737,u,c_u,0.0680124759674072,0.12091064453125,0.0889942646026611,0,82.66
1738,r,u_r,0.0060694217681884,0.0950636863708496,0.0802137851715087,0,82.66
1739,a,r_a,0.1168932914733886,0.1971070766448974,0.0871455669403076,0,82.66
1740,t,a_t,0.1981012821197509,0.0812079906463623,0.0848522186279296,1,82.66
1741,e,t_e,0.0237612724304199,0.1086134910583496,0.0956459045410156,0,82.66
1742,<space>,e_<space>,0.0957839488983154,0.0720226764678955,0.0796854496002197,1,82.66
1743,m,<space>_m,0.3142087459564209,0.3938941955566406,0.0697352886199951,0,82.66
1744,o,m_o,0.0994236469268798,0.169158935546875,0.0729885101318359,0,82.66
1745,d,o_d,0.1664450168609619,0.067021369934082,0.0618910789489746,1,82.66
1746,e,d_e,0.0995795726776123,0.1614706516265869,0.0892467498779296,0,82.66
1747,l,e_l,0.1731019020080566,0.0735223293304443,0.1363325119018554,1,82.66
1748,<space>,l_<space>,0.1136870384216308,0.1294114589691162,0.078369140625,0,82.66
1749,a,<space>_a,0.0381674766540527,0.1165366172790527,0.0871641635894775,0,82.66
1750,n,a_n,0.0107054710388183,0.0978696346282959,0.0683610439300537,0,82.66
1751,d,n_d,0.0425465106964111,0.1109075546264648,0.1033432483673095,0,82.66
1752,<space>,d_<space>,0.1083066463470459,0.0657601356506347,0.0871093273162841,1,82.66
1753,i,<space>_i,0.0069382190704345,0.0940475463867187,0.1152992248535156,0,82.66
1754,<space>,i_<space>,0.1140844821929931,0.1071462631225586,0.0544183254241943,1,82.66
1755,l,<space>_l,0.0937507152557373,0.1481690406799316,0.0660045146942138,0,82.66
1756,v,o_v,0.1300418376922607,0.0494868755340576,0.0663626194000244,1,82.66
1757,o,l_o,0.0805549621582031,0.146559476852417,0.131943941116333,0,82.66
1758,e,v_e,0.1237556934356689,0.2062127590179443,0.1082460880279541,0,82.66
1759,<space>,e_<space>,0.013371467590332,0.1216175556182861,0.092341661453247,0,82.66
1760,c,<space>_c,0.2254920005798339,0.317833662033081,0.1010842323303222,0,82.66
1761,h,c_h,0.3101656436920166,0.0846736431121826,0.0602223873138427,1,82.66
1762,i,h_i,0.1123561859130859,0.1725785732269287,0.0761198997497558,0,82.66
1763,c,i_c,0.2213027477264404,0.2974226474761963,0.1485068798065185,0,82.66
1764,h,c_h,0.090386152267456,0.2388930320739746,0.0778923034667968,0,82.66
1765,s,h_s,0.043506383895874,0.1213986873626709,0.0907039642333984,0,82.66
1766,<space>,s_<space>,0.0021069049835205,0.0928108692169189,0.0809564590454101,0,82.66
1767,w,<space>_w,0.0811264514923095,0.1620829105377197,0.0957717895507812,0,82.66
1768,i,w_i,0.1476161479949951,0.0664896965026855,0.1004791259765625,1,82.66
1769,t,i_t,0.0872235298156738,0.1877026557922363,0.0824630260467529,0,82.66
1770,h,t_h,0.135444164276123,0.0482206344604492,0.11566162109375,1,82.66
1771,<space>,h_<space>,0.0571613311767578,0.0914037227630615,0.1045951843261718,0,82.66
1772,t,<space>_t,0.3991272449493408,0.5037224292755127,0.0774197578430175,0,82.66
1773,h,t_h,0.0039677619934082,0.0813875198364257,0.0606036186218261,0,82.66
1774,i,h_i,0.115856647491455,0.1764602661132812,0.1158156394958496,0,82.66
1775,k,i_k,0.382004976272583,0.4978206157684326,0.1046819686889648,0,82.66
1776,<space>,k_<space>,0.0625901222229003,0.1672720909118652,0.1446499824523925,0,82.66
1777,a,<space>_a,0.1750140190124511,0.3196640014648437,0.1033203601837158,0,82.66
1778,s,a_s,0.1128957271575927,0.2162160873413086,0.0511822700500488,0,82.66
1779,s,s_s,0.0931291580200195,0.1443114280700683,0.0625061988830566,0,82.66
1780,e,s_e,0.1197025775909423,0.182208776473999,0.0488100051879882,0,82.66
1781,s,e_s,0.0965206623077392,0.1453306674957275,0.079195499420166,0,82.66
1782,h,START,0.0,0.0,0.0256803035736084,1,87.18
1783,e,h_e,0.0051105022430419,0.0307908058166503,0.0985817909240722,0,87.18
1784,y,e_y,0.0014114379882812,0.0999932289123535,0.0804440975189209,0,87.18
1785,<space>,y_<space>,0.0064470767974853,0.0868911743164062,0.1030371189117431,0,87.18
1786,i,<space>_i,0.0523211956024169,0.1553583145141601,0.0884206295013427,0,87.18
1787,m,i_m,0.1009328365325927,0.1893534660339355,0.0885419845581054,0,87.18
1788,<space>,m_<space>,0.1646349430084228,0.06370210647583,0.1004252433776855,1,87.18
1789,u,<space>_u,0.0451936721801757,0.1456189155578613,0.0800926685333252,0,87.18
1790,s,u_s,0.1172332763671875,0.0720396041870117,0.0751771926879882,1,87.18
1791,e,s_e,0.1066343784332275,0.1818115711212158,0.0759329795837402,0,87.18
1792,r,e_r,0.088141918182373,0.1640748977661132,0.0882365703582763,0,87.18
1793,<space>,r_<space>,0.0219795703887939,0.1102161407470703,0.0918335914611816,0,87.18
1794,3,<space>_3,0.0477917194366455,0.1396253108978271,0.0755634307861328,0,87.18
1795,<space>,3_<space>,0.0025124549865722,0.078075885772705,0.08683443069458,0,87.18
1796,a,<space>_a,0.0664854049682617,0.1533198356628418,0.0855374336242675,0,87.18
1797,n,a_n,0.045417308807373,0.1309547424316406,0.0805659294128418,0,87.18
1798,d,n_d,0.0134460926055908,0.0940120220184326,0.0797305107116699,0,87.18
1799,<space>,d_<space>,0.0768351554870605,0.0633890628814697,0.0760269165039062,1,87.18
1800,i,<space>_i,0.0446963310241699,0.1207232475280761,0.0548279285430908,0,87.18
1801,m,i_m,0.1200194358825683,0.1748473644256591,0.1002984046936035,0,87.18
1802,<space>,m_<space>,0.1885802745819091,0.0685608386993408,0.0948741436004638,1,87.18
1803,h,<space>_h,0.2012648582458496,0.2961390018463135,0.0848238468170166,0,87.18
1804,e,h_e,0.2628493309020996,0.06158447265625,0.0612337589263916,1,87.18
1805,r,e_r,0.0773816108703613,0.1386153697967529,0.0706574916839599,0,87.18
1806,e,r_e,0.0946218967437744,0.1652793884277343,0.0764899253845214,0,87.18
1807,<space>,e_<space>,0.0054414272308349,0.0819313526153564,0.0819542407989502,0,87.18
1808,t,<space>_t,0.0365557670593261,0.1185100078582763,0.078937292098999,0,87.18
1809,o,t_o,0.008315086364746,0.0872523784637451,0.0921199321746826,0,87.18
1810,<space>,o_<space>,0.0551896095275878,0.0468745231628418,0.1041810512542724,1,87.18
1811,d,<space>_d,0.0774657726287841,0.1816468238830566,0.0719077587127685,0,87.18
1812,e,d_e,0.106461763381958,0.1783695220947265,0.0687873363494873,0,87.18
1813,m,e_m,0.0028614997863769,0.0716488361358642,0.0650904178619384,0,87.18
1814,o,m_o,0.0993406772613525,0.164431095123291,0.0432052612304687,0,87.18
1815,n,o_n,0.1006457805633544,0.1438510417938232,0.1009864807128906,0,87.18
1816,s,n_s,0.1986804008483886,0.0980346202850341,0.0864872932434082,1,87.18
1817,t,s_t,0.0908827781677246,0.1773700714111328,0.0816123485565185,0,87.18
1818,a,t_a,0.1478023529052734,0.229414701461792,0.1001794338226318,0,87.18
1819,r,a_r,0.0020508766174316,0.1022303104400634,0.0637688636779785,0,87.18
1820,e,r_e,0.1083364486694336,0.1721053123474121,0.0938220024108886,0,87.18
1821,t,e_t,0.155569314956665,0.0472328662872314,0.0688521862030029,1,87.18
1822,<space>,t_<space>,0.0819180011749267,0.1507701873779297,0.0679056644439697,0,87.18
1823,t,<space>_t,0.0954988002777099,0.1634044647216797,0.0855481624603271,0,87.18
1824,h,t_h,0.178027868270874,0.082529067993164,0.0813033580780029,1,87.18
1825,e,h_e,0.0350761413574218,0.1163794994354248,0.0693838596343994,0,87.18
1826,<space>,e_<space>,0.0972752571105957,0.0621991157531738,0.0858633518218994,1,87.18
1827,a,<space>_a,0.0634758472442627,0.1493391990661621,0.0809121131896972,0,87.18
1828,c,a_c,0.1142678260803222,0.1951799392700195,0.0407681465148925,0,87.18
1829,c,c_c,0.0908761024475097,0.1316442489624023,0.0728366374969482,0,87.18
1830,u,c_u,0.0779998302459716,0.1508364677429199,0.0789186954498291,0,87.18
1831,r,u_r,0.0310502052307128,0.1099689006805419,0.0670161247253418,0,87.18
1832,a,r_a,0.1337265968322754,0.2007427215576172,0.0693910121917724,0,87.18
1833,c,a_c,0.1447892189025879,0.2141802310943603,0.0741965770721435,0,87.18
1834,y,c_y,0.0141167640686035,0.088313341140747,0.0933012962341308,0,87.18
1835,<space>,y_<space>,0.0868072509765625,0.0726904869079589,0.0793278217315673,1,87.18
1836,o,<space>_o,0.1251180171966552,0.2044458389282226,0.0978362560272216,0,87.18
1837,f,o_f,0.018467903137207,0.1163041591644287,0.092151403427124,0,87.18
1838,<space>,f_<space>,0.0080552101135253,0.1002066135406494,0.0743882656097412,0,87.18
1839,o,<space>_o,0.0573706626892089,0.1317589282989502,0.0765523910522461,0,87.18
1840,u,o_u,0.1136074066162109,0.190159797668457,0.0730123519897461,0,87.18
1841,r,u_r,0.0130386352539062,0.0860509872436523,0.0804429054260253,0,87.18
1842,<space>,r_<space>,0.081329345703125,0.0682907104492187,0.0779712200164794,1,87.18
1843,m,<space>_m,0.0854661464691162,0.1634373664855957,0.0898487567901611,0,87.18
1844,o,m_o,0.098876953125,0.1887257099151611,0.0770413875579834,0,87.18
1845,d,o_d,0.0091214179992675,0.0861628055572509,0.0601093769073486,0,87.18
1846,e,d_e,0.1057567596435546,0.1658661365509033,0.0848395824432373,0,87.18
1847,l,e_l,0.1738977432250976,0.0681409835815429,0.1136770248413086,1,87.18
1848,<space>,l_<space>,0.0671043395996093,0.0838029384613037,0.0856788158416748,0,87.18
1849,t,<space>_t,0.0280776023864746,0.1137564182281494,0.0841579437255859,0,87.18
1850,o,t_o,0.0323569774627685,0.1165149211883544,0.0879089832305908,0,87.18
1851,<space>,o_<space>,0.0730361938476562,0.0406792163848876,0.0955371856689453,1,87.18
1852,y,<space>_y,0.0443167686462402,0.0915465354919433,0.0716381072998046,0,87.18
1853,o,y_o,0.0106387138366699,0.0822768211364746,0.0847384929656982,0,87.18
1854,u,o_u,0.1161613464355468,0.2008998394012451,0.093667984008789,0,87.18
1855,<space>,u_<space>,0.1843314170837402,0.0681700706481933,0.0739276409149169,1,87.18
1856,t,<space>_t,0.023911714553833,0.09783935546875,0.0743725299835205,0,87.18
1857,o,t_o,0.0388524532318115,0.113224983215332,0.0870933532714843,0,87.18
1858,d,o_d,0.010714054107666,0.0978074073791503,0.0711359977722168,0,87.18
1859,a,d_a,0.1290254592895507,0.2001614570617675,0.0844471454620361,0,87.18
1860,y,a_y,0.0100026130676269,0.094449758529663,0.0882179737091064,0,87.18
1861,<space>,y_<space>,0.0758204460144043,0.0658178329467773,0.0886232852935791,1,87.18
1862,a,<space>_a,0.1034069061279296,0.1920301914215088,0.1004025936126709,0,87.18
1863,n,a_n,0.0585265159606933,0.1589291095733642,0.0944421291351318,0,87.18
1864,d,n_d,0.0009961128234863,0.0954382419586181,0.0824453830718994,0,87.18
1865,<space>,d_<space>,0.0398929119110107,0.1223382949829101,0.0641555786132812,0,87.18
1866,w,<space>_w,0.0357553958892822,0.0999109745025634,0.0938096046447753,0,87.18
1867,<backspace>,w_<backspace>,0.6931314468383789,0.7869410514831543,0.0663442611694336,0,87.18
1868,h,START,0.0,0.0,0.0747554302215576,1,82.74
1869,e,h_e,0.0,0.0612788200378418,0.0965995788574218,1,82.74
1870,y,e_y,0.0258111953735351,0.122410774230957,0.0975525379180908,0,82.74
1871,<space>,y_<space>,0.0971477031707763,0.0713365077972412,0.0946261882781982,1,82.74
1872,i,<space>_i,0.0703520774841308,0.1649782657623291,0.086108922958374,0,82.74
1873,m,i_m,0.1366229057312011,0.2227318286895752,0.0905046463012695,0,82.74
1874,<space>,m_<space>,0.203218936920166,0.0665960311889648,0.0804805755615234,1,82.74
1875,u,<space>_u,0.0639235973358154,0.1444041728973388,0.1232810020446777,0,82.74
1876,s,u_s,0.1289787292480468,0.0650551319122314,0.0789268016815185,1,82.74
1877,e,s_e,0.0919194221496582,0.1708462238311767,0.0798473358154296,0,82.74
1878,r,e_r,0.0720648765563964,0.1519122123718261,0.0727989673614502,0,82.74
1879,<space>,r_<space>,0.0252768993377685,0.0980758666992187,0.092067003250122,0,82.74
1880,2,<space>_2,0.0220265388488769,0.114093542098999,0.1044039726257324,0,82.74
1881,<space>,2_<space>,0.0010204315185546,0.1054244041442871,0.0901238918304443,0,82.74
1882,a,<space>_a,0.0344030857086181,0.1245269775390625,0.0904266834259033,0,82.74
1883,n,a_n,0.0089862346649169,0.0994129180908203,0.1015765666961669,0,82.74
1884,d,n_d,0.0056550502777099,0.1072316169738769,0.089120864868164,0,82.74
1885,<space>,d_<space>,0.0092511177062988,0.0983719825744628,0.0813436508178711,0,82.74
1886,i,<space>_i,0.05617356300354,0.1375172138214111,0.1211259365081787,0,82.74
1887,<space>,i_<space>,0.1321578025817871,0.075984239578247,0.1166489124298095,1,82.74
1888,c,<space>_c,0.0030035972595214,0.119652509689331,0.0706527233123779,0,82.74
1889,a,c_a,0.1135108470916748,0.1841635704040527,0.0908207893371582,0,82.74
1890,n,a_n,0.1656131744384765,0.0521023273468017,0.05037522315979,1,82.74
1891,n,n_n,0.079465627670288,0.1298408508300781,0.0958602428436279,0,82.74
1892,t,n_t,0.108619213104248,0.2044794559478759,0.0877702236175537,0,82.74
1893,o,t_o,0.1136128902435302,0.0049936771392822,0.1113629341125488,1,82.74
1894,<space>,o_<space>,0.0621144771575927,0.1734774112701416,0.0886659622192382,0,82.74
1895,s,<space>_s,0.1210582256317138,0.058943748474121,0.0586655139923095,1,82.74
1896,o,s_o,0.1357502937316894,0.194415807723999,0.0574426651000976,0,82.74
1897,t,o_t,0.1488316059112548,0.0130813121795654,0.0737721920013427,1,82.74
1898,p,t_p,0.0794703960418701,0.1532425880432129,0.1094543933868408,0,82.74
1899,<space>,p_<space>,0.1520261764526367,0.0725557804107666,0.1241559982299804,1,82.74
1900,t,<space>_t,0.0317802429199218,0.1559362411499023,0.0855543613433837,0,82.74
1901,<down>,t_<down>,0.043304443359375,0.1288588047027588,0.0346555709838867,0,82.74
1902,y,<down>_y,0.0471522808074951,0.0038478374481201,0.0800273418426513,1,82.74
1903,p,y_p,0.1319887638092041,0.2120161056518554,0.0523233413696289,0,82.74
1904,o,p_o,0.1424047946929931,0.010416030883789,0.0659337043762207,1,82.74
1905,i,o_i,0.0767946243286132,0.1427283287048339,0.082932710647583,0,82.74
1906,n,i_n,0.1084904670715332,0.1914231777191162,0.114978551864624,0,82.74
1907,g,n_g,0.2049963474273681,0.0965058803558349,0.0896635055541992,1,82.74
1908,<space>,g_<space>,0.0181882381439209,0.1078517436981201,0.093168020248413,0,82.74
1909,w,<space>_w,0.0622003078460693,0.1553683280944824,0.0827314853668212,0,82.74
1910,i,w_i,0.0157594680786132,0.0984909534454345,0.0995180606842041,0,82.74
1911,t,i_t,0.0103986263275146,0.1099166870117187,0.0974941253662109,0,82.74
1912,h,t_h,0.0009255409240722,0.0984196662902832,0.0985653400421142,0,82.74
1913,<space>,h_<space>,0.061356782913208,0.0604312419891357,0.0924985408782959,1,82.74
1914,s,<space>_s,0.0131514072418212,0.1056499481201171,0.0777390003204345,0,82.74
1915,<space>,s_<space>,0.1011476516723632,0.1788866519927978,0.0734446048736572,0,82.74
1916,<backspace>,<space>_<backspace>,0.2385318279266357,0.3119764328002929,0.1043455600738525,0,82.74
1917,p,<backspace>_p,0.1186797618865966,0.2230253219604492,0.1266899108886718,0,82.74
1918,<space>,p_<space>,0.0009405612945556,0.1276304721832275,0.1155681610107421,0,82.74
1919,m,<space>_m,0.1566638946533203,0.2722320556640625,0.1156399250030517,0,82.74
1920,u,m_u,0.0984516143798828,0.2140915393829345,0.0906653404235839,0,82.74
1921,c,u_c,0.1851162910461425,0.0866646766662597,0.088555097579956,1,82.74
1922,h,c_h,0.0160427093505859,0.1045978069305419,0.1138882637023925,0,82.74
1923,<space>,h_<space>,0.0793120861053466,0.0632693767547607,0.1131925582885742,1,82.74
1924,d,<space>_d,0.0665812492370605,0.1797738075256347,0.0794377326965332,0,82.74
1925,a,d_a,0.1192595958709716,0.1986973285675048,0.0613112449645996,0,82.74
1926,t,a_t,0.0358433723449707,0.0971546173095703,0.0724885463714599,0,82.74
1927,a,t_a,0.0019683837890625,0.0744569301605224,0.0682263374328613,0,82.74
1928,<space>,a_<space>,0.010392427444458,0.0786187648773193,0.0684521198272705,0,82.74
